ID,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,"N.Asset/N.Premium
(2 yeara ago)",Y0,Y
2007_30590,166,147,52,7,72,4.6,17,17,51,9,-4,-5,-7,15681,23016,0.681308655,1,pos
2008_12373,216,6,1,0,123,1.1,0,0,461,0,0,0,0,1569,97,16.17525773,1,pos
2009_12373,82,5,1152,0,0,44.6,1401,866,176,0,0,0,0,23558,6805.342857,3.461691864,1,pos
2010_12373,76,14,210,0,21,15.6,14,14,190,3,0,-1,0,26850,7668.2,3.501473618,1,pos
2011_R 12373,66,13,1,0,44,17.6,11,11,85,3,-2,0,71,29714,3799,7.821531982,1,pos
2012_12373,60,15,26,0,44,14.5,5,10,85,1,-1,-3,41,31190,4797,6.501980404,1,pos
2013_12373,55,19,35,0,51,9.3,12,10,81,0,-2,-2,-6,35038,6489,5.399599322,1,pos
2014_12373,55,17,5,0,51,6.6,11,9,79,0,-3,-4,-6,38907,6802,5.719935313,1,pos
2015_12373,53,18,20,0,49,4.8,15,11,80,1,-3,-5,-5,44586,8157,5.46598014,1,pos
2016_12373,49,17,0,0,57,6.4,7,6,64,0,-2,-7,-5,47788,8163,5.854220262,0,neg
2017_12373,51,18,15,0,62,7.4,7,8,60,0,-3,-6,-3,50943,9371,5.436239462,0,neg
2006_10510,176,158,0,1,98,3.7,17,-1,77,11,30,35,-17,221941,350992,0.632324953,0,neg
2007_10510,147,136,1,0,93,4.1,17,17,72,9,2,38,-14,260727,354783,0.734891469,1,pos
2008_10510,150,136,-1,1,86,4.4,-1,-1,73,9,-1,2,-4,257400,350956,0.733425273,1,pos
2009_10510,178,147,-12,2,89,4.3,-18,-18,77,12,3,4,-1,210586,60135.56703,3.5018544,1,pos
2010_10510,136,0,-100,1,101,5.2,-7,-7,34,7,0,0,81,194867,17.08461538,11405.9928,1,pos
2006_10720,44,38,2,0,68,0.5,11,11,27,0,0,0,1,6342,2417,2.623913943,1,pos
2007_10720,39,34,-2,0,63,1.5,10,10,23,0,0,-1,0,7006,2361,2.967386701,1,pos
2008_10720,36,30,-5,0,67,3.2,6,6,19,0,0,0,1,7435,2241,3.317715306,1,pos
2009_10720,36,30,-4,0,79,2.4,-4,-4,21,0,0,0,-1,7122,2027.624176,3.512485245,1,pos
2010_10720,38,30,0,0,104,1.9,-1,-1,27,0,1,0,-3,7078,2015.008791,3.512639762,1,pos
2011_10720,47,37,12,0,125,0.3,-8,-8,35,0,1,2,-4,6511,2406,2.706151288,1,pos
2012_10720,59,49,14,0,134,0,-14,-14,41,0,-3,1,0,5579,2746,2.031682447,1,pos
2013_10720,62,52,7,0,117,0,1,1,42,1,-2,-2,0,5618,2946,1.906992532,1,pos
2014_10720,64,58,15,0,99,0,3,3,42,0,-2,-2,2,5811,3385,1.716691285,1,pos
2015_10720,59,51,-3,0,91,0.1,12,12,35,0,-1,-2,4,6521,3295,1.979059181,1,pos
2016_10720,64,54,1,0,90,0,-5,-5,42,0,-1,-1,-6,6195,3339,1.855345912,0,neg
2017_10720,63,53,-3,0,103,0,-1,-1,39,0,-1,-1,-2,6157,3241,1.899722308,0,neg
2012_14090,73,69,999,0,87,3.8,999,999,62,1,0,0,0,23994,16675,1.43892054,0,neg
2013_14090,78,74,22,0,79,1.6,14,14,59,1,-18,0,2,27328,20275,1.347866831,0,neg
2014_14090,82,78,20,0,73,1.4,15,15,57,2,-17,-35,1,31380,24346,1.288918097,0,neg
2015_14090,79,75,7,0,77,1.4,11,11,53,2,-21,-40,-10,34876,26052,1.338707201,0,neg
2015_R 14090,88,84,14,0,78,1.4,6,6,56,2,-19,-40,-10,33332,27858,1.196496518,0,neg
2016_14090,83,79,7,0,77,1.3,14,14,52,2,-20,-31,-8,38041,29862,1.273893242,0,neg
2017_14090,77,74,10,0,69,1.3,17,17,46,2,-19,-36,-7,44473,32762,1.35745681,0,neg
2006_11052,255,218,14,5,86,3.9,5,5,81,5,-6,-14,-5,35560,77392,0.459479016,0,neg
2007_11052,227,193,10,5,82,4.3,24,24,78,4,-8,-10,-3,44101,85108,0.518176905,1,pos
2008_R 11052,173,146,1,4,81,4.7,34,34,70,3,-7,-13,-4,59077,86345,0.684197116,1,pos
2009_11052,145,121,-1,3,81,4.7,20,20,66,2,-4,-10,-5,70642,20155.50989,3.504848073,1,pos
2010_11052,120,103,-1,2,84,4.5,17,17,64,1,-3,-5,-2,82543,23562.57143,3.503140574,0,neg
2009_13185,4,3,999,0,227,0,999,999,229,0,0,0,0,1149,418.4395604,2.745916277,0,neg
2006_25950,149,108,-8,1,95,2.6,5,5,53,5,1,7,-5,10736,11553,0.929282437,0,neg
2007_25950,131,95,-5,0,95,3,8,8,47,4,-6,-5,1,11577,10975,1.054851936,1,pos
2008_25950,128,92,1,0,96,2.9,3,3,44,4,-6,-13,-1,11966,11057,1.082210364,1,pos
2009_25950,161,117,4,1,104,2.8,-18,-18,54,6,1,-7,-5,9850,2779.259341,3.544109704,0,neg
2010_25950,196,152,18,1,114,2.3,-10,-10,62,7,-3,0,-11,8887,2495.610989,3.561051798,0,neg
2011_25950,256,229,7,1,118,2.1,-29,-29,78,9,2,-1,-2,6287,14407,0.436385091,0,neg
2012_25950,422,230,-6,0,111,2.5,-6,-6,160,3,-14,-14,6,5900,13551,0.435392222,0,neg
2013_25950,290,183,-1,0,99,2.6,24,24,178,2,-15,-19,-10,7329,13423,0.546003129,0,neg
2014_25950,229,140,9,0,96,1.9,43,16,56,2,-12,-24,-13,10493,14639,0.716783933,0,neg
2015_25950,224,135,5,0,95,2.1,9,9,54,2,-7,-20,-6,11414,15389,0.741698616,0,neg
2016_25950,215,129,3,0,93,2.2,8,8,54,1,-5,-9,-8,12315,15865,0.776237,1,pos
2017_25950,197,124,5,0,92,2.1,9,9,52,1,-4,-5,-8,13436,16712,0.803973193,1,pos
2006_10808,874,3,0,21,0,4.3,54,54,83,1,-61,-69,0,3151,100,31.51,1,pos
2006_R 10808,874,3,0,21,0,4.3,54,54,83,1,-64,-70,0,3151,100,31.51,1,pos
2007_R 10808,553,2,0,12,0,5,51,7,61,1,0,-64,0,4770,100,47.7,1,pos
2008_10808,733,3,0,15,0,5.3,-24,5,62,3,2,3,0,3633,100,36.33,1,pos
2009_10808,678,3,0,14,0,3.5,8,10,72,5,-1,-2,0,3910,1029.582418,3.79765615,1,pos
2009_R 10808,678,3,0,0,0,3.5,8,10,72,5,-1,-2,0,3910,1030.197802,3.795387635,1,pos
2010_10808,771,3,0,14,28,2.5,-6,-6,62,13,6,5,0,3689,953.5164835,3.868837156,1,pos
2011_R 10808,697,3,0,12,149,1.9,4,4,44,6,-12,-5,0,3819,100,38.19,1,pos
2012_10808,534,3,0,1,106,0.6,-3,-3,51,3,0,-12,0,3692,100,36.92,1,pos
2013_10808,656,3,0,2,213,0.4,-1,-1,85,12,3,3,0,3650,100,36.5,1,pos
2014_10808,568,2,0,1,0,0.5,10,10,109,7,-14,-11,0,4011,100,40.11,1,pos
2015_10808,511,3,0,2,0,0.7,-3,-3,152,2,0,-14,0,3902,100,39.02,1,pos
2016_10808,751,3,0,2,299,0.8,-5,-5,181,14,0,0,0,3701,100,37.01,1,pos
2017_10808,522,3,0,2,256,0.6,-1,-1,184,21,0,0,0,3674,100,36.74,1,pos
2009_11837,0,0,0,0,0,4.1,2,2,1,0,0,0,0,22442,6412.496703,3.499728895,1,pos
2010_11837,0,0,0,0,0,3.7,3,3,1,0,0,0,0,23090,6597.773626,3.499665388,1,pos
2009_10835,347,0,0,0,0,4.8,4,4,12,0,0,0,0,13539,3820.841758,3.543460017,1,pos
2010_10835,322,0,0,0,0,4.6,4,4,10,0,0,0,0,14100,3984.452747,3.538754478,1,pos
2009_30511,113,35,66,0,239,2.9,-21,-21,78,2,7,15,-18,162474,46400.30549,3.501571773,0,neg
2010_30511,109,62,71,0,160,2.6,-4,-4,63,2,-3,11,19,155628,44449.60659,3.501223339,0,neg
2011_30511,152,93,31,0,118,2.2,-12,-12,68,3,1,-1,9,136220,126508,1.076769849,0,neg
2012_30511,180,114,6,0,123,2.1,-14,-14,79,4,4,4,0,117523,134112,0.87630488,0,neg
2013_30511,136,92,-3,0,103,4.6,21,21,65,3,-13,-10,7,141647,130650,1.08417145,0,neg
2014_30511,121,93,17,0,82,1.9,17,17,54,3,-1,-15,12,165688,153506,1.079358462,1,pos
2015_30511,95,75,-7,0,79,1.9,15,15,47,2,4,1,7,189954,142474,1.333253787,1,pos
2016_30511,77,60,-14,0,82,1.8,9,9,42,1,-1,2,-1,206260,122988,1.677074186,1,pos
2017_30511,72,57,0,0,88,1.9,4,4,42,2,0,1,-4,214364,122669,1.747499368,1,pos
2010_13599,152,15,999,1,162,0.1,999,999,96,86,0,0,0,9158,2682.09011,3.414501238,1,pos
2011_13599,436,43,178,2,118,0.2,-6,-6,139,122,-1,0,0,8646,3747,2.307445957,1,pos
2012_13599,633,63,43,1,99,2.9,-1,-1,121,46,2,0,-3,8575,5365,1.59832246,0,neg
2013_13599,663,66,-4,1,111,1.5,-8,-8,133,37,13,9,-15,7877,5166,1.524777391,1,pos
2014_13599,747,74,-2,1,124,0.8,-12,-12,65,16,8,18,-14,6894,5076,1.358156028,1,pos
2009_17205,222,119,23,7,90,4.4,58,8,86,63,1,0,14,94137,26876.22857,3.502611974,0,neg
2010_R 17205,392,110,1,0,92,4.8,10,8,97,23,1,-5,-56,103246,29431.23736,3.50804143,0,neg
2011_17205,335,119,15,0,88,4.8,6,5,95,27,1,-2,-48,109563,130899,0.837004102,0,neg
2012_17205,324,130,20,0,90,4,10,10,99,28,2,2,21,120927,157663,0.766996695,0,neg
2013_17205,468,194,35,0,101,4.1,-9,-10,108,28,9,12,44,109556,212935,0.514504426,0,neg
2013_R 17205,481,200,35,0,101,4.1,-12,-12,109,27,9,12,45,106660,212935,0.500904032,1,pos
2014_17205,1174,4594,-30,0,129,3.9,-97,-100,149,577,62,59,-157,3238,148765,0.021765872,0,neg
2010_R 40134,356,113,-14,0,97,4.1,11,11,148,25,1,-4,-12,104448,29798.69451,3.505119997,0,neg
2011_40134,295,128,25,0,90,4.3,10,10,96,29,2,-2,-25,114942,147262,0.780527224,0,neg
2012_40134,311,136,20,0,88,6.4,13,13,103,29,2,2,22,130228,177370,0.734216609,0,neg
2013_40134,321,156,6,0,97,4.4,-8,-8,111,24,8,10,36,119998,187381,0.640395771,0,neg
2013_R 40134,322,157,6,0,98,4.4,-8,-8,112,23,8,10,36,119647,187381,0.638522582,0,neg
2014_40134,1066,468,-24,0,127,4.3,-75,-77,129,58,53,53,-36,30504,142696,0.213769132,0,neg
2006_10537,893,893,-17,0,102,2.1,40,40,105,123,-62,14,-99,837,7469,0.112063195,0,neg
2007_10537,787,787,-7,0,99,3.6,6,6,111,154,-99,-99,-99,885,6960,0.127155172,1,pos
2008_10537,999,970,1,0,101,4.4,-18,-18,116,191,-72,-99,-99,724,7025,0.103060498,0,neg
2009_10537,834,810,-9,0,99,4.4,10,10,119,153,-120,-135,44,793,16.5032967,48.05100546,0,neg
2011_R 10537,691,565,5,20,103,2.6,-21,-21,140,149,68,123,178,1159,6545,0.177081742,0,neg
2012_10537,585,348,-22,0,107,0,27,-25,126,94,-17,104,47,1472,5120,0.2875,0,neg
2013_10537,580,461,41,0,100,2.7,6,6,145,72,42,19,25,1566,7218,0.216957606,0,neg
2014_10537,659,475,3,0,100,1,0,0,117,81,15,54,104,1566,7438,0.210540468,0,neg
2015_10537,688,534,37,0,98,0.7,22,22,111,82,58,30,61,1906,10176,0.187303459,0,neg
2016_10537,695,587,21,0,96,0,10,10,108,74,28,76,21,2097,12311,0.170335472,1,pos
2017_10537,560,468,-6,0,97,0,18,18,96,65,-9,36,-47,2476,11584,0.213743094,1,pos
2006_26697,90,65,-20,0,100,4.3,-3,-3,29,9,-5,-2,-5,3813,2462,1.548740861,1,pos
2007_26697,39,29,-57,0,115,4.2,-3,-3,21,3,-5,-6,-8,3696,1060,3.486792453,1,pos
2009_26697,29,0,0,0,0,5.4,-3,-3,0,0,5,1,0,4026,1146.986813,3.51006651,1,pos
2010_26697,40,1,999,0,0,4.2,0,0,6,0,1,6,0,4010,1065.367033,3.763961035,1,pos
2011_26697,39,1,-9,0,0,4.7,4,4,0,0,0,1,0,4186,51,82.07843137,1,pos
2012_26697,80,10,874,0,165,3.1,20,-11,16,0,0,0,0,5019,496,10.11895161,1,pos
2013_26697,72,12,6,1,223,2.6,-13,-13,29,0,0,0,-6,4344,525,8.274285714,1,pos
2014_26697,36,0,-98,0,224,4.1,-2,-2,1,0,0,0,2,4267,12,355.5833333,1,pos
2015_26697,55,0,-5,1,0,5,0,0,1,0,0,0,0,4279,12,356.5833333,1,pos
2016_26697,102,0,15,1,0,4.8,-1,-1,2,0,0,0,0,4220,13,324.6153846,1,pos
2017_26697,145,5,1590,1,62,3.4,2,2,5,0,0,0,0,4291,225,19.07111111,1,pos
2007_12578,8,8,999,0,0,6.1,999,999,6,2,0,0,0,316336,26249,12.05135434,1,pos
2008_12578,23,23,862,0,0,5.2,254,41,10,6,0,0,0,1121357,252452,4.441862215,1,pos
2009_12578,17,17,-13,0,0,4.6,15,15,10,4,2,0,0,1289967,368563.1451,3.499989126,1,pos
2010_12578,16,16,4,0,3,4,10,10,11,4,4,0,1,1415923,404549.5055,3.499999334,1,pos
2011_12578,16,16,16,0,0,3.9,15,15,8,4,0,4,3,1630552,264157,6.17266247,1,pos
2012_12578,28,28,64,0,36,4,-4,-4,23,7,4,-1,-4,1560385,434480,3.591385104,1,pos
2013_12578,27,27,3,0,40,4,8,8,16,7,1,4,4,1680233,446696,3.76146865,1,pos
2014_12578,22,22,-20,0,27,3.9,-5,-5,19,6,11,1,2,1589205,356936,4.452352803,1,pos
2015_12578,11,11,-50,0,13,3.8,-1,-1,9,3,-3,9,4,1577188,177968,8.862199946,1,pos
2016_12578,10,10,-7,0,0,3.7,5,5,7,2,0,-3,0,1659628,165460,10.03038801,0,neg
2017_12578,9,9,-10,0,0,3.4,5,5,5,2,-2,-2,0,1743068,148210,11.76079887,0,neg
2006_24937,158,139,13,0,111,3.9,6,6,58,5,-6,6,-3,7429,10313,0.720352953,0,neg
2007_24937,157,131,-2,0,99,4.7,3,3,57,5,-1,0,-5,7676,10057,0.763249478,1,pos
2008_24937,165,140,12,0,97,5.4,4,4,59,7,-1,2,4,8010,11254,0.711746934,1,pos
2009_24937,136,76,-48,2,109,3.4,-3,-3,55,4,2,6,-12,7741,2191.90989,3.531623282,0,neg
2010_24937,22,0,-107,1,180,2.3,-13,-13,41,0,18,10,-37,6760,1933.852747,3.495612585,0,neg
2006_11255,398,128,25,1,86,3.2,-1,3,74,18,-2,0,-5,37371,47709,0.783311325,0,neg
2006_R 11255,415,133,25,1,86,3.2,-5,0,75,19,-2,0,-6,35869,47709,0.751828795,0,neg
2006_R 11255,415,133,25,1,88,3.2,-5,0,75,19,-2,0,-6,35869,47709,0.751828795,0,neg
2007_R 11255,510,167,21,0,88,4.1,-3,-3,93,20,7,-5,6,34633,57701,0.600214901,1,pos
2008_11255,555,210,49,0,75,4.2,18,18,97,36,-12,-7,1,40756,85778,0.475133484,1,pos
2009_11255,219,104,32,0,60,4.5,167,32,76,16,-9,-12,-2,108899,31087.07692,3.503031188,0,neg
2010_11255,133,82,-8,0,64,3.8,16,16,68,2,-3,-9,-6,126177,36029.31429,3.502064985,0,neg
2011_11255,143,84,14,0,73,3.5,12,12,71,12,-7,-3,-7,140954,118187,1.1926354,0,neg
2012_11255,194,108,39,0,80,3.2,8,8,78,22,-9,-7,-16,151616,164418,0.922137479,0,neg
2013_11255,175,98,21,0,68,2.9,34,34,74,17,-14,-9,-1,203921,199233,1.023530238,0,neg
2014_11255,149,88,8,0,60,2.3,19,19,68,9,-3,-15,2,243425,214612,1.134256239,1,pos
2015_11255,129,75,-5,0,68,2.1,12,12,65,8,1,-3,0,271927,204708,1.328365281,1,pos
2016_11255,107,50,-30,0,76,1.8,5,5,64,7,-1,1,0,286647,142494,2.011642595,0,neg
2017_11255,108,57,27,0,79,1.8,10,10,60,6,0,-1,0,316199,180658,1.750262928,0,neg
2006_10561,305,120,219,0,107,3,-13,-13,134,72,17,24,38,25327,30365,0.834085296,1,pos
2007_10561,224,72,-13,0,87,3.3,46,46,101,31,9,31,82,36857,26409,1.395622704,0,neg
2008_10561,205,60,-19,0,87,2.8,-4,-4,86,50,65,108,35,35514,21296,1.667637115,1,pos
2011_24503,208,207,999,0,999,0.4,-6,-6,70,10,0,1,0,10646,21985,0.484239254,1,pos
2013_24503,67,7,999,0,118,0.1,1,1,90,3,0,2,0,76548,5305,14.42940622,1,pos
2014_24503,98,8,23,0,85,0.2,1,1,73,5,0,0,0,77509,6500,11.92446154,1,pos
2015_24503,146,9,11,0,89,0.2,-1,-1,113,7,1,0,0,76897,7230,10.63582296,1,pos
2016_24503,230,10,-12,0,106,0.2,-17,-17,222,6,2,2,-1,63593,6396,9.942620388,1,pos
2017_24503,174,6,-34,0,113,0.3,8,8,215,2,1,2,-3,68612,4190,16.375179,1,pos
2008_19518,17,4,999,0,999,4.8,-67,-9,20,5,0,0,0,32101,1387,23.14419611,1,pos
2009_19518,42,10,280,4,47,3.5,72,-5,18,6,0,0,0,55358,15793.93407,3.505016532,1,pos
2010_19518,262,43,365,8,76,1.9,3,3,77,16,0,-4,0,57287,16307.65714,3.51288965,1,pos
2011_19518,414,49,18,3,85,1.5,2,2,104,42,0,-1,8,58463,28889,2.023711447,1,pos
2012_19518,402,52,15,0,86,1.2,9,9,72,19,1,1,-3,63722,33128,1.923508814,0,neg
2013_19518,432,58,12,0,88,0.9,1,1,95,29,4,3,-8,64056,37132,1.725088872,0,neg
2014_19518,520,71,23,0,85,1,0,0,111,39,-4,2,-2,64220,45498,1.411490615,0,neg
2015_19518,588,79,11,0,88,1.1,-1,-1,111,56,7,2,6,63681,50611,1.258244255,1,pos
2016_19518,592,85,-12,0,105,1.3,-18,-18,127,56,14,18,-2,52477,44772,1.172094166,0,neg
2017_19518,275,52,-34,0,110,1.5,8,8,132,21,10,19,-31,56663,29329,1.931978588,1,pos
2007_15989,108,94,191,2,87,4.7,68,0,56,11,-1,0,-8,44421,41645,1.066658663,1,pos
2008_15989,67,0,-99,0,125,5.4,122,-24,44,6,4,1,-20,98766,102,968.2941176,1,pos
2009_15989,123,26,2457,4,148,3.8,-2,-2,60,19,-3,0,-11,96694,27422.25934,3.526113542,1,pos
2010_15989,252,38,54,6,84,2.9,4,4,83,25,0,-2,21,100759,28762.15165,3.503180194,1,pos
2011_15989,412,52,39,14,89,1.9,2,2,94,60,0,-1,20,102907,53652,1.918045926,1,pos
2012_15989,437,50,4,15,87,1.5,8,8,93,45,1,1,-4,111425,55870,1.994361912,1,pos
2013_15989,524,56,14,19,88,1.2,1,1,99,37,4,3,-9,112807,63654,1.772190279,1,pos
2014_15989,369,39,23,15,84,1,79,10,99,26,-3,2,-2,201479,77996,2.583196574,1,pos
2015_15989,428,42,11,19,87,0.9,1,-3,127,38,4,2,3,204276,86758,2.354549436,1,pos
2016_15989,361,36,-12,15,103,1.2,4,-13,123,39,7,10,-1,213139,76752,2.77698301,1,pos
2017_15989,189,21,-34,7,108,1.3,10,10,125,15,4,10,-13,234245,50278,4.658995982,1,pos
2011_13784,8,6,999,0,485,0.4,999,999,9,0,0,0,0,524,32,16.375,1,pos
2012_13784,49,35,708,0,120,0.2,44,8,15,6,-1,0,0,758,262,2.893129771,1,pos
2013_13784,49,29,28,0,53,0.2,53,28,9,5,-7,-1,-2,1162,336,3.458333333,1,pos
2014_13784,48,27,10,0,41,0.1,17,17,9,4,-2,-7,-2,1361,369,3.688346883,0,neg
2015_13784,40,18,-26,0,50,0.1,9,9,5,0,-2,-2,0,1482,272,5.448529412,1,pos
2008_11171,86,77,-22,0,96,4.7,9,9,78,0,-8,-2,-74,4903,3762,1.303296119,1,pos
2009_11171,118,108,-10,0,95,5,-36,-36,84,0,-6,-19,-77,3117,841.9340659,3.702190143,0,neg
2010_11171,101,93,-9,0,107,5,6,6,84,0,33,3,-36,3308,928.8571429,3.561365734,0,neg
2011_11171,76,68,-10,0,113,4.5,24,24,79,0,0,24,-27,4087,2768,1.476517341,0,neg
2012_11171,96,87,19,0,108,4.5,-7,-7,82,0,-9,-5,60,3786,3303,1.146230699,0,neg
2013_11171,116,101,36,0,105,4.1,18,18,79,0,-44,-45,89,4471,4504,0.992673179,0,neg
2014_11171,110,97,14,0,106,3.6,18,18,77,0,-2,-53,34,5295,5133,1.031560491,1,pos
2015_11171,105,93,8,0,109,4,13,13,75,1,-23,-21,9,5971,5563,1.073341722,1,pos
2016_11171,76,67,-8,0,87,3.3,28,28,68,0,-36,-42,-29,7671,5106,1.502350176,0,neg
2017_11171,59,52,-2,0,63,2.9,24,24,62,0,-23,-58,-15,9510,4987,1.906958091,0,neg
2006_11171,169,153,-11,0,98,4.2,14,14,84,0,-2,-30,-73,3789,5797,0.653613938,0,neg
2007_11171,121,108,-16,0,98,4,19,19,81,1,-4,-8,-71,4504,4847,0.929234578,0,neg
2006_20176,310,138,19,1,72,14.7,25,25,75,27,-6,-10,-31,15709,21607,0.727032906,0,neg
2006_R 20176,310,138,19,1,72,14.7,25,25,71,18,-6,-10,-31,15709,21607,0.727032906,0,neg
2007_20176,316,148,21,0,79,4.2,12,12,68,15,-5,-7,13,17589,26076,0.674528302,1,pos
2008_20176,266,128,0,0,87,4.1,16,16,60,11,-8,-9,22,20443,26118,0.7827169,1,pos
2009_20176,275,133,-1,0,88,4.1,-4,-4,66,16,-7,-11,-1,19579,5545.189011,3.530808411,0,neg
2010_20176,263,127,6,0,94,4.1,11,11,63,15,-6,-11,-6,21668,6144.364835,3.526483303,0,neg
2011_20176,278,133,7,0,98,3.7,2,2,62,10,-3,-8,-5,22165,29546,0.75018615,0,neg
2012_20176,336,153,11,0,102,3.3,-4,-4,66,13,-5,-6,-3,21339,32698,0.652608722,0,neg
2013_20176,352,162,11,0,101,3,5,5,67,14,-4,-5,-1,22401,36224,0.618402164,0,neg
2014_20176,324,142,-2,0,95,2.5,12,12,65,11,-3,-6,-4,25025,35640,0.702160494,0,neg
2015_20176,325,142,8,0,95,2.1,8,8,64,11,-3,-4,1,26958,38318,0.703533587,0,neg
2016_20176,299,127,-1,0,92,2.1,11,11,59,10,-3,-4,2,29927,37937,0.788860479,1,pos
2017_20176,283,118,4,0,89,2.2,12,12,56,8,-6,-6,-5,33492,39586,0.846056687,1,pos
2006_10891,52,26,-31,1,92,2.9,1,1,15,4,-15,-24,-3,2631,685,3.840875912,0,neg
2007_10891,153,41,55,3,80,4.4,-2,-3,32,13,1,-15,-7,2579,1059,2.435316336,1,pos
2008_10891,197,116,413,3,98,3.3,81,-35,67,22,7,1,9,4677,5436,0.860375276,0,neg
2010_10891,146,113,-5,0,110,4.5,-3,-3,65,20,5,2,5,4743,1334.285714,3.554710921,0,neg
2011_10891,142,111,4,1,109,5,6,0,65,18,-1,11,-3,5046,5612,0.89914469,0,neg
2012_10891,168,151,24,0,105,5.1,-9,-9,69,21,-2,4,1,4615,6949,0.664124334,0,neg
2013_10891,189,173,12,0,106,5,-2,-13,77,25,13,7,9,4508,7791,0.578616352,0,neg
2014_10891,528,113,45,19,100,4.2,122,14,149,127,26,37,23,10007,11332,0.883074479,0,neg
2015_10891,820,116,-1,30,97,4.7,-4,-1,167,121,16,53,58,9621,11173,0.861093708,0,neg
2015_R 10891,820,116,-1,30,97,4.7,-4,-1,170,121,16,53,58,9621,11173,0.861093708,0,neg
2016_10891,701,109,2,25,95,4.8,9,13,88,0,4,17,7,10447,11348,0.920602749,1,pos
2017_10891,587,129,26,27,89,4.8,6,10,84,0,3,5,4,11108,14293,0.777163647,1,pos
2006_11499,5,5,224,0,0,4.8,2,2,4,1,-1,0,0,6412,326,19.66871166,1,pos
2007_11499,7,7,46,0,27,4.9,4,4,7,2,-2,-1,0,6669,475,14.04,1,pos
2008_11499,11,11,56,0,38,4.9,5,5,12,2,-3,-3,0,7006,739,9.48037889,1,pos
2009_11499,9,9,34,0,34,5.6,64,7,11,2,-6,-5,0,11470,3275.551648,3.501700242,1,pos
2010_11499,10,9,9,0,30,4.9,3,3,14,2,-5,-6,0,11855,3383.986813,3.503264243,1,pos
2011_11499,9,8,-4,0,27,4.9,6,5,15,2,-7,-6,0,12552,1036,12.11583012,1,pos
2012_11499,7,7,-14,0,0,3.8,10,10,11,1,-8,-7,0,13758,896,15.35491071,1,pos
2013_11499,6,5,-11,0,0,3.4,5,5,4,0,-2,-10,0,14465,794,18.21788413,1,pos
2014_11499,5,5,-5,0,0,3.1,10,3,4,0,0,-3,0,15844,754,21.0132626,1,pos
2015_11499,19,12,154,1,-5,2.7,4,4,14,3,-1,-1,0,16487,1918,8.595933264,1,pos
2016_11499,19,12,6,1,4,2.7,3,3,25,1,-1,-2,0,17056,2026,8.418558736,0,neg
2017_11499,22,15,29,2,43,3.1,3,3,31,2,-1,-1,0,17501,2609,6.707934074,0,neg
2012_12573,208,86,324,22,51,3.1,22,22,51,17,0,0,2,10308,8819,1.168840005,0,neg
2013_12573,313,152,67,15,61,2,-6,-6,73,17,0,0,-5,9673,14699,0.658071978,0,neg
2014_12573,284,130,63,17,82,1.2,90,18,65,9,-2,0,-3,18422,24003,0.767487397,0,neg
2015_12573,265,146,71,16,82,1.5,53,9,65,11,1,-1,-5,28098,41109,0.683499964,0,neg
2016_12573,370,193,51,23,84,1.7,14,7,76,13,-1,-1,-12,32018,61916,0.517119969,1,pos
2017_12573,402,210,28,22,99,1.7,18,-13,84,13,1,-1,-20,37740,79308,0.475866243,1,pos
2006_34568,19,18,-28,0,63,3.2,11,11,26,1,-2,-1,1,43132,7975,5.408401254,1,pos
2007_34568,17,17,1,0,57,3,13,13,27,1,0,-2,-1,48718,8078,6.030948255,1,pos
2008_34568,29,15,-7,0,56,2.8,6,6,39,1,-1,-1,-1,51529,7489,6.880624917,1,pos
2009_34568,39,19,-4,0,58,2.7,-25,-25,55,2,0,-1,-2,38686,11047.87253,3.501669657,1,pos
2010_34568,34,16,-5,0,68,2.1,11,11,62,1,-1,0,0,43086,12312.38681,3.499402728,1,pos
2011_34568,32,16,7,0,60,1.8,5,5,62,1,-1,-2,-2,45156,7334,6.157076629,1,pos
2012_34568,31,15,-2,0,47,1.8,5,5,70,1,-2,-1,0,47377,7166,6.611359196,1,pos
2013_34568,31,15,3,0,41,2.3,3,3,71,1,0,-2,0,48699,7406,6.575614367,1,pos
2014_34568,28,13,11,0,50,2.5,27,27,59,1,-1,-1,-1,61904,8230,7.521749696,1,pos
2015_34568,30,16,21,0,52,2.5,3,3,59,1,-1,-1,-1,63942,9967,6.415370723,1,pos
2016_34568,32,17,10,0,44,2.2,4,4,55,1,-1,-1,0,66284,10946,6.055545405,1,pos
2017_34568,30,14,-6,0,57,1.8,8,8,50,1,0,0,-3,71385,10258,6.958958861,1,pos
2006_19909,79,29,45,5,240,4.1,-30,-30,82,4,28,17,-99,74904,21587,3.469866123,1,pos
2007_19909,89,29,-7,0,168,4.6,-7,-7,78,4,9,35,-48,69469,20085,3.458750311,1,pos
2008_19909,48,46,-66,201,179,4,-78,-28,110,10,27,35,-3,15155,6910,2.193198263,1,pos
2008_R 19909,48,46,-66,201,179,4,-78,-28,110,10,27,35,-3,15155,6910,2.193198263,1,pos
2009_19909,21,1,-98,1,338,3.3,-19,-19,101,8,2,28,-675,12283,3356.81978,3.659118095,0,neg
2009_R 19909,27,2,-98,2,315,3.2,-39,-39,105,11,2,28,-926,9283,2433.564835,3.814568597,0,neg
2006_34606,221,152,-10,5,76,2.6,32,32,60,4,-8,-1,3,12623,19238,0.656149288,0,neg
